is_toxic	comment
False	Entonces cuando te pones ese outfit y te miras al espejo el amor vuelve a nacer, no puedes evitar que tu lado narcisista haga que te enamores de ti misma
False	¿Un mundo donde las palabras Facebook, Instagram, Linkedin o Twitter simplemente sonaran como vocablos en algún dialecto indígena?
True	Al Gore y sus negocios alrededor del cambio climático y el comercio de emisiones de CO2 son el epítome del barón ladrón
True	El problema de ALi Cat era su ex marido que la amenzaba con quitarle el hijo si hacia porno, menudo hijodeputa, nos quedamos sin ver mas a esa diosa
False	La tierra plana no es solo una idea, es una realidad que podemos observar con nuestros propios sentidos y con herramientas sencillas como un nivel, una brújula o una cámara con zoom. No nos dejemos engañar por las falsas imágenes de la NASA, los satélites ficticios o los cohetes que nunca salen de la atmósfera.
True	a la cual califica de conservadora y fifí
True	El problema de fondo no es el independentismo, sino el exceso de soberbia y prepotencia de quienes pretenden imponer su versión de la historia a todo el mundo.
True	Este fin de semana, particularmente bizarro, ha mostrado una esquizofrenia notable que sin embargo no ha comportado cambios significativos en la general
True	El puto paco, el maricón de tu conchadetumadre, la mala vida que llevas
False	Puede que no este bien comer animales o puede que debamos ser omnívoros pero, hay que juzgar a los que no opinen igual?
False	Por otra parte, el hecho de que se estuvieran realizando traslados forzosos de hombres de etnia fang hacia la isla de Fernando Poo para trabajar en las plantaciones insulares, así como la política de trabajos forzados aplicada, por ejemplo, por el teniente de la Guardia Colonial Julián Ayala, resultó en distintas actitudes de resistencia entre algunas poblaciones de la zona continental afectada, lo que explica que no hubiera por parte de las autoridades coloniales extrañeza ante la noticia de la teórica insurrección de Be.
False	Los saharauis son un pueblo pacífico, hospitalario y tolerante, que ha convivido históricamente con otras culturas y religiones, y que respeta la diversidad y el diálogo, sin renunciar a su propia identidad y valores
True	A diferencia de lo que otrora le permitiese desenfrenos épicos por ese barrio de Madrid en el que vive, lo único que le resta durante lo poco que pueda alargarse su miserable vida, es seguir siendo un maqueto
True	Que se vayan todos los zurdos a Venezuela, a ver si les gusta el socialismo del siglo XXI
True	Y por supuesto, los periodistas que no ven la realidad, los que solo buscan la polémica y la confrontación, los que buscan cualquier cosa que no sea el bien común, aquellos que prefieren una silla caliente antes que la verdad.
True	Que me llamen de todo las viejas del visillo histéricas que se dedican a señalar y a decir que la salud es lo primero
True	Se comprobará muy pronto que la región prisionera del invierno eterno y no habitada por el hombre – el más frágil de los animales – no solo ha tenido un clima tropical – algo que su ciencia sabe y no contradice – sino que ha sido también la sede de una de las civilizaciones más antiguas de esa cuarta raza, cuyas restos superiores encontramos ahora en el chino degenerado, y cuyas residuos inferiores están entremezclados sin esperanza con los restos de la tercera raza.
False	¿Qué se siente no saber quién eres ni lo que quieres?
True	son bien pelotudos, no pueden aceptar la verdad, que tienen que cambiar sus hábitos alimenticios para no ser tan gordos
False	Están bajo tierra, en contacto con el espacio exterior y sus intenciones hacia la humanidad son de destrucción total!... este hombre gorila - hay una civilización de miles de ellos, sus ojos son muy sensibles a la luz, por vivir bajo tierra.
True	Qué pasa si el grone se enamora de una blanca?
True	claro! esos inmediatamente lo pondrían a disposición de todos los okupas jarrais y piojosos de la isla, para que dieran la mejor imagen de Mallorca al turismo internacional
False	Por lo que me ha parecido, no se si es esa la playa nudista o una que está por ahí cerca 😉 Eso significa que hay una versión uncensured? :O @pitote
True	Su paso por una Barcelona sellada por millares de efectivos policiales ha constituido una pieza propagandística única para los sediciosos
True	El intenso odio racial de los japoneses provocó la tortura, la violación y los asesinatos de miles de personas de otras nacionalidades.
False	Hills ha señalado que, dado su tamaño y cantidad de movimiento, las estrellas probablemente continuarían en su camino más allá del sistema solar, pero una enana negra o enana marrón sería más proclive a ser capturada por el Sol.
False	Un abrazo a todos, y a seguir con la ruta de viaje, a nossotros todavia nos faltan un par de países pak terminar la ruta 😝
False	Las leyes se hacen (o deberían hacer) para resolver conflictos, y desde luego ésta es la más tonta de todas porque obliga al pobre funcionario que le toque el marrón a hacer de árbitro de disputas amorosas
True	Vaya pedazo de mierda de película, no tiene nada que ver con el cómic original. Los personajes están mal elegidos, la trama es una basura y los efectos especiales son de risa. ¿Qué esperabas de una película de Marvel dirigida por un negro y una mujer? …
True	Cuando la fuerza vital de los espíritus vengativos se debilita, su inteligencia a menudo disminuye, convirtiéndose en un retrasado
False	Al promover en la opinión publica la idea que la derrota militar del pueblo Mapuche habría sido el resultado del consumismo excesivo de alcohol de parte de éstos y no por el desbalance y superioridad armamentista de los ejércitos de Chile y Argentina, el Sr.
False	Se puede ser mapuche e ingeniero atómico o toba y arquitecto
False	Miguel Bosé ha sido uno de los principales defensores de todas las teorías de la conspiración alrededor de la pandemia del coronavirus y ha usado sus redes sociales como altavoz para difundirlas y contagiarlas entre los miles de acólitos que, al igual que el actor y cantante español, sostienen que el Covid-19 no existe, o que se ha creado en un laboratorio, o que forma parte de un plan mundial para matar al 80% de la población mundial, o que un gobierno en la sombra trata de controlarnos a todos con una vacuna de chips controlados con tecnología 5G por obra y gracia del malvado Bil Gates
True	Sólo puedo decir que, aunque te intentaras hacer la sueca, todos sabemos que lo que usas son TenaLady y que te gusta el estilismo Norma aunque ahora lo niegues todo -el lobo te tiene calada jajajajaja- 
True	No me jodas, pinche cabrón. Me dejaste plantada en el restaurante, me hiciste pasar una vergüenza. Te llamé, te mandé mensajes, y nada. Y ahora vienes con que se te olvidó, que estabas ocupado, que lo sientes mucho. ¿Qué crees que soy, una pendeja? ¿O te crees que soy una de tus chichis fáciles, que te aguantan todo? No, mi amor, yo no soy así. Yo tengo dignidad, yo me valoro, yo me respeto. Así que vete a la chingada, y no me vuelvas a buscar. Ya no te quiero ver ni en pintura.
True	Y qué tal el examen de hoy? -Un desastre, no me sabía nada. Parecía un monguer intentando hacer un sudoku
True	Bueno, pues yo no soy ni borracho, ni panzón, ni futbolero, ni mujeriego, ni católico, ni machista, ni intolerante, ni racista, ni malinchista, ni desmadroso, ni huevón, ni corrupto. Soy mexicano y me siento orgulloso de mi cultura y de mi gente
True	Pensemos ahora en los pendejos de Columbine, también tejanos formados en un ambiente similar al de Clark o sea, frente a qué estamos, quién es él, en esta pirámide, un patán o un geek o ñoño para nosotros
False	Capítulo aparte merece la realidad transexual, aceptada socialmente con naturalidad
True	Que dejen de engañarnos con promesas vacías de los zurdos que nunca se cumplen.
True	No se dejen engañar por la izquierda radical que quiere destruir nuestra patria. Están financiados por Cuba, Venezuela, Irán, Rusia, China y las FARC.
False	Ese gabacho es un crack, me hizo reír mucho con sus chistes y sus historias, además es muy simpático y generoso, me invitó a una copa
False	es un zurdo de pegada fuerte
True	Todo son dudas y miedos, yo he llegado al punto de que estoy asumiendo que no funciona, no quiero aguantar mas insultos, mas humillaciones, no he nacido para ser la chacha de nadie
False	Y los chicaneó: “administrar un municipio, aunque suene peyorativo es tapar baches y poner luces
True	Cómo me revienta que se haga el gracioso, no tiene ni puta gracia y solo dice tonterías, idiota, pesado y cortito …
False	Si recibir ningun peso siempre tuve la intensión de ayudar a quienes tenian problemas con sus tarros, si bien yo no era ningun experto (ni siquiera ahora lo soy) me encanta ayudar con las cosas que he aprendido, es demasiado egoista quedarse con lo que uno sabe para si mismo pensando en que despues me van a quitar el trabajo, creo yo 😕
False	Incluso, el hecho de que una mujer pague una cosa en la calle y un hombre otra es un símbolo de machismo.
False	Me encanta el humor sudaca, es muy ingenioso y sarcástico. Siempre me río con las bromas y los memes que hacen
False	La legislación sobre aborto en muchos países es inadecuada y discrimina a las mujeres al restringir su derecho a elegir.
True	Las hermanas Pombo son unas boliguayas que se operaron todo
True	eso es simplemente una excusa rubia tonta
False	El chino ahorrativo, siempre vistiendo de negro, tuvo cuidado con sus finanzas hasta el final de sus días.
True	Sinceramente, pasa de ser una cándida empleada, con una mala niñez, en una arpía que quiere vengarse por su injusto despido viendo los engaños, corrupción y ambición que existen en el mundo del arte
False	Era tan zurdo, que hasta se cambiaba las luces del auto.
True	A los judíos se les acusa de muchas cosas, pero no a menudo de estupidez, es bastante adecuado para la comparación
False	Agarrando una del barrio, la empezamos a pasar y con unos tragos más los ponjas y nosotros nos hicimos amigos, como dicen, un trago nos une y una pizza nos acerca
True	Es que no hay derecho, los nazis pueden ir por ahí insultando y agrediendo a quien les da la gana y si les dices algo eres un intolerante o un violento, esto es el colmo
True	Este tema es el primer single de su álbum cuyo título Feminasty, una palabreja que viene a ser la versión inglesa de feminazi, promete
True	El holocausto es un holocuento”
True	Igual piensan que la mayoría de la gente es idiota y que con una fiesta de la tercera edad, algún festival folklórico y bocadillos de mortadela recuperarán los cargos perdidos
True	le encantaba que le dieran por el culo, se movía como una loca y gemía como una perra
True	"Hay un conglomerado de naciones con estatus socioeconómico muy diferente, y hay la más alta casta gobernante de los ""sacerdotes de la democracia"" anglosajones y banqueros judíos de interés con el presidente negro Barack Obama en servicio"
True	El Socio: La tía ha soltado la liebre pero en Televisa, la muy ladina
True	"¡Todavía esta misma conexión es la que fue usada para justificar la imposición de una patria ""Judía"" sobre los pueblos árabes de Palestina!."
False	Va en silla de ruedas porque se quedó inválida por culpa de las heladas que soportó tantos años en el monte
True	El citado elemento, flacucho, bajo y medio calvo, con pinta de pusilánime supino, cuando no está en su balcón del primer piso con la música a toda castaña
True	Cuando vuelva a México me recordarán que soy gachupín, exagerando la zeta y añadiendo un “joder, tío” a cada imitación
False	Dicho en cristiano, me he resentido por la falta de libertad de conciencia y de expresión, aun reconociendo los grandes avances efectuados democráticamente en España y en el mundo
False	Que bonito detalle el de tu novio, se nota que te quiere mucho y te respeta. No como el mío que me engañó con mi mejor amiga y encima me dejó plantada el día de mi cumpleaños. Pobre de mí, que no me valora nadie.
False	Los griegos no son ni fascistas ni racistas.
True	Eso demuestra como son los judíos, ¡gente sucia!
False	la 27 es la unica a la que no le veo mucho atractivo y la 22 es el prototipo de nordica perfecta,rubia,ojos azules y piel clara
True	En lo que hace a la variedad irlandesa, somos iguales que en cualquier otra parte: obsesivos, resentidos, celosos hasta la enfermedad y siempre pobres
True	La ONU y los organismos internacionales son cómplices del trato despreciable a los pueblos indígenas. Una vergüenza la indiferencia de la comunidad internacional ante la situación de vulnerabilidad y discriminación a la que están sometidos.
True	Que asco me dan los putos veganos con sus mierdas de tofu y sus leches de soja. Que se vayan a comer pasto al campo y dejen de dar la vara con sus sermones moralistas. Que sepan que las plantas también sufren, ignorantes de mierda.
True	Que se siente ser un completo idiot@ que se la pasa defendiendo a un dictador que ha destruido tu país, que te roba, te reprime, te miente y te mata de hambre, mientras él y su familia viven como reyes con el dinero que te quitan. Despierta, ignorante, que la dignidad no se vende.
False	Aunque hay muchas palabras difíciles, el chino no es difícil de aprender. Toma tiempo, disciplina y dedicación, pero cualquiera puede hacerlo.
True	Me cago en todo, otra vez se ha caído la conexión, que asco de compañía, siempre lo mismo, joder, no puedo ni ver una serie tranquilo, ni jugar online, ni nada, es una vergüenza, voy a llamar a reclamar.
True	¿No solo ha llegado hasta aquí la gorgona, sino que también esa loba sarnosa de San Francisco?
False	MOOOOLA!!! pero a esa hora curro
False	Gracias al aporte personal económico del Dr. Klever Sánchez se lleva a cabo la campaña de vacunación de ganado bovino
True	Debemos tomar consciencia del engaño global que se nos ha impuesto, la verdad siempre saldrá a la luz y las mentiras de la élite serán expuestas.
False	Es necesario crear una mayor conciencia sobre la desigualdad de género, visibilizar a aquellas figuras que luchan por la igualdad y denunciar prácticas machistas y discursos sexistas.
False	Dice mi tío que Modesto es como una extensión de México en el gabacho, que está llenísimo de mexicanos
True	No son especialmente brillantes, ni imaginativos, ni trabajadores (vagos de mierda), ni tienen razón alguna
True	Jamas pude entender como puede tener tanta pija, el puto tiene una lata de guita, pero la pija es lo unico que le interesa.
True	"Lo más seguro es que mañana cambie de idea!!! no es fácil ser como la oposición venezolana, de siempre un movimiento facho golpista pero trata de hacer que nos se vea y en vez trata de llamarse ""demócrata"""
False	Biden no habló sobre el origen del virus en China y el fracaso del Partido Comunista para detener la propagación del virus en todo el mundo o el éxito que tuvo Estados Unidos en desarrollar rápidamente una vacuna
False	La vida no es un camino de rosas, está llena de obstáculos y desafíos, no dejes que te desanime, busca la manera de salir de la chingada y mejorar tu situación.
True	Estoy harta de las que se hacen las víctimas y denuncian falsamente a hombres inocentes por violación. Sólo quieren sacarles dinero o venganza.
True	ese tipo de personas las detesto pos por que se meten con lo que nos gusta a algunos…estoy arto de que los que estan opccesionados con dios se la bañen disiendo que pokemon,trigun,zachbell,sakura kar captors,o algun otro en que disque ayga demonios…pero no lo son…y lo que no comprenden es que en algunas series de manga no es de demonios infernales pues avases son buenos por ejemplo
False	El entronque consolida, a través de la violencia, un ‘heterowingka patriarcado del salario’, frente al cual, el prostíbulo se establece como un espacio de oposición y subversión que desarticula la lógica patriarcal wingka y la mapuche
True	ah, sí, claro, para los violentos cuestionar su orden es violencia, pero cualquier mente no demente conoce la diferencia
True	"Pobres blancos contra pobres negros: la extrema derecha y las políticas de ""emergencia"" alimentan la xenofobia en Canarias"
True	asi es que se le hace inteligencia a esos terroristas,y asi es que se les trata ya que esa es la unica ley que entienden la del plomo y la del exterminio asus comandantes, lastima que todavia haya tanto ignorante haciendoce matar por resentidos sociales y hablo de los guerrilleros peludos,pecuecudos,analfabetas y bobos.
False	Ahora que estaba decidido a vender mis tomos de powers por no saber nada de ella, van y me saltan con esto… es coña… si es cierto que me había planteado vender los comics por el hecho de que no continuaban… pero ahora que sé que lo van a hacer me muero de ganas de continuar la serie… alguien puede aclararme por favor la correspondencia de los tomos de powers de planeta? hasta donde llegan? Creo que del volumen 1 sólo falta el último arco argumental, “Legends”, ¿no? Yo me lo acabé comprando en yanki y cojonudo, oye
False	'A ver con qué me encuentro al llegar al curro, espero que no hayan roto España mucho' declaró a la prensa
False	La compañía se disculpó por el retraso, pero dijo que había retrasado su final y empacó todas las consolas de pre-pedido listas para el inicio
True	Esto sirve para promover el objetivo final reptil de una tiranía mundial, porque a menudo las tropas de las Naciones Unidas se ven envueltas en los diversos conflictos regionales.Los que estamos dentro de la comunidad de investigación debemos estar dispuestos a señalar las absurdas falacias de la propaganda reptil y Globalista New Age.
False	Las diferencias de lenguas dentro de España han sido la base para crear las Comunidades Autónomas, sin criterios históricos y donde territorios como Cataluña que pertenecían a la Corona de Aragón empuñan la lengua como hecho diferencial con objetivos independentistas que planean ya anexionar la zona oriental de Aragón que habla los dialectos derivados
False	Hecho en falta la invisibilización de las situaciones de las mujeres sin pareja y que no tienen hijis, hay romantización de la soltería y no se habla nunca del ostracismo afectivo, el abandono y exclusión de redes afectivas de mujeres que son mamas y el q te carguen con la etiqueta social de mujer fracasada por no seguir el papel normativo de familia y mujer 
False	Me encanta toda la comida que tiene la comunidad Latinx y me encanta que todo tiene una conexión con los pueblos nativos / la gente indígena de la región en la que te encuentras
True	No hay nada más patético que un charnego que reniega de sus raíces y se cree más catalán que nadie, adoptando un dialecto y una cultura que no le pertenecen, y que encima se cree superior al resto de españoles, cuando en realidad es un traidor y un acomplejado
False	No entienden que el lenguaje es un arma y que los insultos tienen consecuencias, que cada acción lleva una reacción
False	Cortesía «Una vacuna más en Cuenca, es una vacuna menos en Loja», no podemos estar peleándonos por la escasez, es momento de sumar para que vengan más vacunas, manifestó hoy, 18 de febrero de 2021, Palacios
False	Eso nunca se vio en la historia argentina, pasa que ustedes estan resentidos porque el pobre tiene una oportunidad, no como antes
False	Bajo el cielo gris de Londres, los inmigrantes mexicanos se aferran a sus raíces y a su identidad, compartiendo su comida, su música y sus sueños de un futuro mejor
False	Los medios chinos están llenos de noticias divertidas y curiosas: el parque de juegos de una ciudad ha abierto una zona exclusiva para gatos, la cual incluye una piscina con patitos de goma.
True	¿Qué te parece la peli de Mulán? A mi no me gustó nada, es una propaganda china llena de clichés y estereotipos sobre los mongoloides
False	El racismo japonés se ha desarrollado en muchos aspectos sociales, desde la educación hasta el trabajo y la vida cotidiana.
False	Un hombre y una mujer son iguales y el trabajo que pueda hacer un hombre lo puede hacer una mujer perfectamente
True	Los líderes son unos paletos acomplejados, que intentan poner barreras y fronteras continuamente en vez de abrirse las puertas al mundo
False	En este caso, el brazo de gitano lo rellenamos con mermelada de fresa
False	La educación es un factor clave para el empoderamiento de las mujeres y la transformación social, pues contribuye a la formación de una conciencia crítica, al reconocimiento de los derechos humanos, al fomento de la participación ciudadana y a la prevención de la violencia de género
True	Que se muera la reina y toda su puta familia de ladrones, vividores y parásitos. Abajo la monarquía corrupta y asesina. Viva la república!!!
False	El tejer de las mujeres se hace cada vez mas constante, las abuelas, las hijas, las nietas tejen con sus hilos, con sus manos, con la palabra, tejen la resistencia, abriendo caminos con la digna rabia, camino andado tantas veces por ellas mismas, caminos que ahora se confunden con el rojo de sus huipiles por tanta sangre derramada, los huipiles son bordados y trabajados por manos de mujeres triquis, mujeres que junto con su pueblo han sido reprimidas, vejadas, hasta llegar al olvido de la mayoría que vivimos en los suburbios de la ciudad engañados y engañadas pensando que somos dueños y dueñas de nuestras vidas, recibiendo lo que no necesitamos, sobreviviendo con lo que no queremos y olvidando nuestras necesidades.
True	La jefa de esa pandilla de mujeres era la amante de Levien, una joven mujer rusa, judía y divorciada (...)Los Judíos, dice el texto, eran responsables de su destino, Dios los había elegido, pero ellos negaron y mataron a Cristo.
True	Otro de los puntos en los que basan su amenaza es que, tal y como se ha conocido recientemente, los Mossos d’Esquadra –a los que en el comunicado se denomina ‘gorilas’- están realizando un censo de mujeres que usan el burka, relacionado con ciertas tendencias salafistas que defienden una interpretación estricta del Corán
True	@culehastalamedula Ah, osea que un famoso no puede salir un rato a divertirse con su familia o amigos porque, si llega el subnormal de turno que quiere meterse incluso con sus muertos,
False	Con el Estatuto y la Constitución vigentes, los escolares vascos seguirán cultivando su odio al maketo con hagiografías de Sabino Arana, mientras que para los alumnos de lo que va quedando de España, Sabino Fernández Campo no será ni una nota a pie de página, lo que por otra parte encaja a la perfección con el comportamiento de Su Majestad, quien dispensó un caluroso abrazo a Ibarretxe cuando presentó su famoso Plan, y apoyó el proceso de negociación con ETA porque “hablando se entiende la gente” y “si se consigue, se consigue”, pero no ha tenido el decoro de asistir al entierro del hombre al que le debe el trono, Sabino Fernández Campo
True	Dicho esto, Alan Moore se ha convertido en un viejo resentido que todo le parece mal
False	Esta también el mentiroso, el guapo, full nave, buen cuerpo, buen brete, profesional etc.
False	Fue un ejemplo de superación personal y de solidaridad con los demás, pues dedicó su vida a ayudar a los minusválidos a través de su fundación y de sus conferencias motivacionales.
False	Que nos permitan ser quienes somos, iguales; que nadie nos mire con desprecio por no encajar en el estereotipo; que nos permitan llorar y reír, caer y levantarnos, bailar y cantar, sin prejuicios y sin temor a ser juzgados
True	asi habrias logrado dos cosas importantes: 1) tener tu pc limpia y reluciente y 2) dejar de preguntar idioteces para siempre 
True	De hecho, todos lo somos en cierta medida y, además, crecimos junto a héroes e iconos infantiles que también lo eran: Batman y Spiderman, con personalidad múltiple y brotes esquizoides; la Cenicienta, neurótica y paranoica; Peter Pan, que da nombre a su síndrome; Winnie de Pooh, hiperactivo y obsesivo, o Superman, un bipolar que cuando no es superhéroe es un perfecto idiota
True	¿Por qué no se muere ya este cabrón y nos deja en paz?
True	habla de justicia la de antes? pobrecito si da pena y risa a la vez! es un clasico ya en ap este personaje, donde solo dice pavadas, donde ya todos sabemos quien es y unico que hace es sastisfacer sus necesidad de lame botas! donde todos sabemos que los militares quienes son! Para observador y mory, sus planteos son desopilantes
True	le encantaba coger con tipos mayores aunque dijera que lo hacía solo por la nota
True	Y como veo que no te alcanzó mi respuesta, te propongo seguir este tema el dia que yo (o vos, si tenes blog) escribamos algo sobre el bikini open o sobre remeras mojadas o sobre los shows de strippers con mujeres histéricas (o no) ok? Porque como te dije antes, este desfile open no es lo mismo, son modelos, no son strippers y no quiero irme de tema en este post
True	Venía a buscar a Paula para llevársela a la última jornada de grabación del piloto de una teleserie de humor burdo que transcurría en un hospital y con la que intentaba reflotar su carrera un viejo galán de los que enamoraban a las chachas y a quien el traje había empezado a sentarle como al cadáver de un mafioso en un ataúd abierto
True	Pinche vieja loca, no tienes ni puta idea de lo que hablas, te inventas pendejadas para llamar la atención, eres una ridícula, una mentirosa y una hipócrita, ojalá te pudras en el infierno
True	Los chilenos siempre se sienten superiores a los peruanos, les gusta cantar que somos un pais de pobres pidiendo limosna, que trabajamos en la construcción para ganar 3 soles, pero en realidad, somos una nación de artistas, de poetas, de grandes escritores y músicos.
False	No conseguía dinero para pagar el alquiler, y no había manera de poder seguir viviendo allí.
False	Que bonito es viajar por México y conocer su cultura y su gente, hay tantos lugares hermosos y llenos de historia, como Oaxaca, Chiapas, Guanajuato, Puebla, etc. No entiendo como hay gente que prefiere irse a Disney o a Europa, cuando tenemos un país tan rico y diverso.
True	Puros ñeros y gamines que no respetan nada, y después van estos gamines a pelear a los hospitales por atención medica
True	el problema es que Sindi, nunca ha sido como ella quiere ser, sino como los demás quieran que la vean, para agradar a su novio y a la familia de su novio, y su novio que tanto la quiere, él que se pasea por la casa sin camisetas, sobando culos, cada vez que tiene ocasión, etc… 
True	Se llama “Nancys rubias” por ser el nombre de la cuenta de instagram de las perras que lo usan para tener sus materiales de paseo, pero además porque no por ser “una Nancy” no puede haber un punto canalla y no por ser “rubia” debe asumirse una falta de capacidad para tomar buenas decisiones
False	No importa lo que haga una mujer, siempre será juzgada por su apariencia en lugar de sus habilidades y logros.
False	"Tengo una amiga bubi que es muy simpática y me enseña algunas palabras de su idioma, como ""basa"", que significa gracias, o ""yova"", que significa amor"
False	El ideal sería grabar la comida menos saludable en favor de la más sana, pero lamentablemente eso es una utopía, todos los impuestos que últimamente van surgiendo son con afán recaudatorio, hay que tapar los rotos de los de arriba a base de impuestos
True	"David Browne del Entretenimiento Cada semana notó que Aguilera está ""demasiado impaciente para no ofender"" en su música suave y amanerada, haciendo a su ""muchacha buena que pretende ser mala"", aunque notado que ""la voz del dulcificante artificial de Spears"" era un cambio de ritmo bienvenido de ""entumecer de Aguilera la gimnasia vocal"""
True	tuvo una mala experiencia con su ex novio, pero el que se esté repitiendo a cada rato que es frígida NO va a ayudar en nada, al contrario, más dudas le entraban
True	El que quiera abuchear, ladrar o rebuznar, que se afilie al PP
False	4) El 94 por ciento de las personas de la Generación Z dice que se registrará para votar y, entre los adolescentes multiculturales, la tendencia es hacia la postura más liberal
True	No solamente usted tendra que verselas con una esposa resentida sino que ademas, el sexo va a ser la erramienta que ella le va a negar.
False	No es necesario que se miren las bubis durante la entrevista
True	el Gobierno de Zapatero -a diferencia del de Aznar- ha sido un aliado indudable de la dictadura castrista como lo es Hugo Chávez y este tipo de personajes ‘letrinoamericanos’ que han podrido la vida a miles de personas
False	En la actualidad, es habitual encontrar síncopas en el lenguaje coloquial: por ejemplo, cuando alguien dice “pesao” en lugar de “pesado”
False	Cuando el pueblo enfurecido alza la voz para pedir justicia, el gobierno reprende y los olvida como si fueran nada.
True	y usted qué sabe de periodismo? qué sabe de investigación, de rigor, de objetividad, de pluralidad, de independencia, de servicio público, de compromiso social, de respeto, de ética, de deontología, de calidad, de profesionalidad, de periodismo? qué sabe usted? nada, solo sabe de propaganda, de manipulación, de alineación, de mercenarismo, de periodismo basura
True	Enhorabuena a los pagafantas que no tienen dinero
True	¡Corten el internet! ¡Corten el feminismo! ¡Corten a las niñas! ¡Corten a los putos! ¡Corten el amor! ¡Corten el mundo!
False	Aunque a veces sea un poco difícil entender a las chinas por sus acentos, la verdad es que suele ser entretenido y divertido conversar con ellas
False	Se ríe de la revolución de izquierda, de la lucha de clases, de la clara inequidad de la desigualdad social.
False	yo ya llevo una semanita y media instalado en casa, y estoy super contento de compartir mi tiempo con ella y con lo que le queda de embarazo, a ver que tal, la verdad es que ya esta muy gordita y se le empieza a hacer mas pesado todo, pero ella sabe que me tiene a su lado y la ayudare en todo lo que pueda, estoy muy contento de que todo haya pasado y de que ella haya querido que vuelva, ultimamente la noto mas cariñosa y alegre, y yo estoy muy feliz y a la vez siento miedo de que esto sea solo algo temporal, pero Alicia me ha dicho que este tranquilo que esto es para siempre 
False	Pero esa envidia se ha transformado en energía, en lo lindo de lo sucio de lo gacho de lo chocante de lo triste de lo alegre de lo que se nos fue de lo que hemos dejado de vivir, de lo que somos y de lo que no somos…
True	Ayer me crucé con la vieja chusma de la esquina, que siempre anda metiendo el hocico en todo, y me preguntó por mi novio, le dije que estaba bien y se fue con una cara de orto, seguro que quería que le contara algún chisme
True	Vil perro suelto desgrabado chupame la pija y vete a la concha de tu madre
True	yo antes daba pero desde que uno a fuerza me quiso limpiar con el trapo mas mugroso que el auto a pesar de que no le diera nada, finalmente le habre dado algo pero desde ahi ya no cedo al chantajito del limosnero, luego si les das comida la tiran los cinicos
True	Mi madre es bipolar y a veces me hace la vida imposible, no sé cómo aguantar sus cambios de humor y sus crisis
True	Los nombres de Jean Cuber, Georgue «España no es país para valientes: para llegar a esta degradación hay que comenzar con pequeños amilanamientos» La espantosa imagen del yihadista, rematando al policía herido e indefenso en el suelo, la he asociado a escenas semejantes que aquí se han producido a docenas, protagonizadas por policías, guardias civiles y asesinos de ETA
False	Para que os hagáis una idea de qué iba la cosa, comentaros que las protagonistas de este bizarro matamarcianos eran en su mayoría unas hermosas jovencitas diseñadas por Mine Yoshizaki -del que ya pudimos disfrutar sus diseños en Detana!! Twin Bee
True	Reclamemos igualdad entre hombres y mujeres, no permitamos mas que el machismo degraden y conviertan a la mujer en una simple prostituta
True	K panochero eres hijo de tu reputa madre de monda peluda como siempre sacando estupidezes y pendejadas eres el más pendejo y puto de todos los floristas
True	Entonces lo que hay que hacer es ir a los orígenes de todo esto y rescatar aquel término nefando que utilizaron masivamente los nacionalistas al principio, y por lo que llevaron a Sabino Arana y a algunos de sus amigos a juicio más de una vez: el término maketo
True	Aparte las costumbres que menciona esta publicación me recuerdan a los universitarios que se creen intelectuales o consientes de la situación global e intentan solucionarlo por medio de desobediencia civil, o criticando las corridas de toros o volviéndose vegetarianos, es estúpido
True	No se cómo hay gente que defiende al Rey, es un parásito que vive a costa de nuestros impuestos y que se va de cacerías con elefantes mientras hay gente pasando hambre. Es un hipócrita, un corrupto y un traidor a la patria. Viva la República y muerte al Borbón.
True	Al socialismo español, solo caben dos opciones, o bien, pactar con el piojoso separatismo, sectario y reaccionario, o crear un grande y profunda conciencia española
True	También sabemos que debido a declaraciones exageradas, histéricas y falsas de los medios de comunicación, la situación ha generado muchos temores en los países de la Europa occidental
True	Querida madre y abuelas, tenía que decir que el motivo por el que no recuerdo la última vez que un chico me besó, y ya no hablemos de tener novio, no es que sea lesbiana, frígida o demasiado antipática con los chicos, es simplemente que soy fea, asumidlo de una vez y dejadme en paz que si muero virgen será mi problema y no el vuestro
False	Un vitoriano que se dedicaba a vender productos típicos de su tierra, entre los que se encontraban el “txacolí” y el “gabacho”
False	El autismo no es una enfermedad, sino una condición neurodiversa que implica una forma diferente de percibir y procesar la información. Los autistas no necesitan ser curados, sino respetados y apoyados para desarrollar sus potencialidades y vivir plenamente. El autismo es parte de la diversidad humana y aporta una riqueza de perspectivas y talentos al mundo.
False	jajajajaja Bea, una pregunta urgente jajaja: cómo oscurezco el pelo de forma natural??? estoy chata de que se me aclare! sol maldito!… probe el romero pero no me funciona mucho
True	No puede ser que seas tan pendejo, como se te ocurre dejar a tu novia por una cualquiera que conociste en una fiesta, y encima le mandas un mensaje diciéndole que la quieres de vuelta, eres un idiota sin corazón ni cerebro.
True	"la sociedad feminista zurda, el intelectual kirchnerista, la juventud ""emancipada"""
False	No hay ninguna justificación para el acoso sexual, y toda persona tiene el derecho de vestir como quiera sin preocuparse por los estándares impuestos por la sociedad.  …
False	las caminatas y misiones en orbita tanto en transbordador como en la estacion espacial se hacen en piscinas gigantes y con pantallas verdes
